longitude_deg,latitude_deg,radius_m,Br,Btheta,Bphi,Btot
-59.500000,10.500000,1737400.000,5.717621700e-03,-3.690138900e-03,-1.026566600e-02,1.231633961e-02
-59.500000,11.000000,1737400.000,5.689655800e-03,-3.728940000e-03,-1.015768200e-02,1.222520676e-02
-59.500000,11.500000,1737400.000,5.661612100e-03,-3.765575100e-03,-1.004972400e-02,1.213385182e-02
-59.500000,12.000000,1737400.000,5.633529300e-03,-3.800103800e-03,-9.941865800e-03,1.204234765e-02
-59.500000,12.500000,1737400.000,5.605426200e-03,-3.832566900e-03,-9.834193900e-03,1.195076322e-02
-59.500000,13.000000,1737400.000,5.577302000e-03,-3.863015700e-03,-9.726746800e-03,1.185912270e-02
-59.500000,13.500000,1737400.000,5.549169000e-03,-3.891492400e-03,-9.619610800e-03,1.176749343e-02
-59.500000,14.000000,1737400.000,5.521056700e-03,-3.918056300e-03,-9.512818900e-03,1.167591348e-02
-59.500000,14.500000,1737400.000,5.492943200e-03,-3.942746800e-03,-9.406416200e-03,1.158440085e-02
-59.500000,15.000000,1737400.000,5.464844900e-03,-3.965616900e-03,-9.300448200e-03,1.149299717e-02
-59.500000,15.500000,1737400.000,5.436794300e-03,-3.986714100e-03,-9.194992500e-03,1.140177656e-02
-59.500000,16.000000,1737400.000,5.408780700e-03,-4.006083000e-03,-9.090062600e-03,1.131074037e-02
-59.500000,16.500000,1737400.000,5.380802600e-03,-4.023779500e-03,-8.985708200e-03,1.121992825e-02
-59.500000,17.000000,1737400.000,5.352892500e-03,-4.039834000e-03,-8.881972700e-03,1.112938255e-02
-59.500000,17.500000,1737400.000,5.325030600e-03,-4.054318700e-03,-8.778886200e-03,1.103912560e-02
-59.500000,18.000000,1737400.000,5.297259400e-03,-4.067260800e-03,-8.676472500e-03,1.094918913e-02
-59.500000,18.500000,1737400.000,5.269551300e-03,-4.078718000e-03,-8.574773700e-03,1.085959739e-02
-59.500000,19.000000,1737400.000,5.241920800e-03,-4.088730700e-03,-8.473824400e-03,1.077038311e-02
-59.500000,19.500000,1737400.000,5.214388100e-03,-4.097350100e-03,-8.373637400e-03,1.068156938e-02
-59.500000,20.000000,1737400.000,5.186943500e-03,-4.104607800e-03,-8.274246400e-03,1.059317429e-02
-59.500000,20.500000,1737400.000,5.159606400e-03,-4.110557400e-03,-8.175658400e-03,1.050521826e-02
-59.500000,21.000000,1737400.000,5.132366400e-03,-4.115237600e-03,-8.077911300e-03,1.041772606e-02
-59.500000,21.500000,1737400.000,5.105238200e-03,-4.118699700e-03,-7.981009600e-03,1.033071433e-02
-59.500000,22.000000,1737400.000,5.078234400e-03,-4.120973600e-03,-7.884996700e-03,1.024422086e-02
-59.500000,22.500000,1737400.000,5.051332700e-03,-4.122098100e-03,-7.789859900e-03,1.015822682e-02
-59.500000,23.000000,1737400.000,5.024562400e-03,-4.122122000e-03,-7.695612200e-03,1.007276349e-02
-59.500000,23.500000,1737400.000,4.997913700e-03,-4.121085300e-03,-7.602285300e-03,9.987853983e-03
-59.500000,24.000000,1737400.000,4.971399600e-03,-4.119010300e-03,-7.509880800e-03,9.903502889e-03
-59.500000,24.500000,1737400.000,4.945012000e-03,-4.115957100e-03,-7.418397600e-03,9.819718401e-03
-59.500000,25.000000,1737400.000,4.918767100e-03,-4.111947100e-03,-7.327861100e-03,9.736525409e-03
-59.000000,-35.000000,1737400.000,5.958045200e-03,5.027178200e-03,-9.402860400e-03,1.221411507e-02
-59.000000,-34.500000,1737400.000,5.991412400e-03,4.998383500e-03,-9.541870600e-03,1.232591395e-02
-59.000000,-34.000000,1737400.000,6.024447700e-03,4.966608700e-03,-9.681145300e-03,1.243727247e-02
-59.000000,-33.500000,1737400.000,6.057126600e-03,4.931791100e-03,-9.820567800e-03,1.254810336e-02
-59.000000,-33.000000,1737400.000,6.089411800e-03,4.893870500e-03,-9.960019600e-03,1.265831328e-02
-59.000000,-32.500000,1737400.000,6.121291200e-03,4.852792700e-03,-1.009936900e-02,1.276781333e-02
-59.000000,-32.000000,1737400.000,6.152725600e-03,4.808499200e-03,-1.023850400e-02,1.287651587e-02
